name,country,subcountry,geonameid,city_name,country_name,latitude,longitude,population,has_bike_sharing,climate_zone,region,data_source,city_size
Vila Velha,Brazil,Espirito Santo,3445026,Vila Velha,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Vila Mariana,Brazil,Sao Paulo,3445061,Vila Mariana,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Vila Maria,Brazil,Sao Paulo,3445062,Vila Maria,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Videira,Brazil,Santa Catarina,3445126,Videira,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Viamão,Brazil,Rio Grande do Sul,3445156,Viamão,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Vespasiano,Brazil,Minas Gerais,3445162,Vespasiano,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Veranópolis,Brazil,Rio Grande do Sul,3445299,Veranópolis,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Vera Cruz,Brazil,Bahia,3445307,Vera Cruz,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Wenceslau Braz,Brazil,Parana,3445348,Wenceslau Braz,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Venâncio Aires,Brazil,Rio Grande do Sul,3445350,Venâncio Aires,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Vazante,Brazil,Minas Gerais,3445418,Vazante,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Vassouras,Brazil,Rio de Janeiro,3445433,Vassouras,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Várzea Paulista,Brazil,Sao Paulo,3445446,Várzea Paulista,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Várzea Grande,Brazil,Mato Grosso,3445451,Várzea Grande,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Várzea da Palma,Brazil,Minas Gerais,3445459,Várzea da Palma,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Varginha,Brazil,Minas Gerais,3445487,Varginha,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Vargem Grande do Sul,Brazil,Sao Paulo,3445500,Vargem Grande do Sul,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Vargem Alta,Brazil,Espirito Santo,3445534,Vargem Alta,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Valparaíso,Brazil,Sao Paulo,3445575,Valparaíso,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Valinhos,Brazil,Sao Paulo,3445578,Valinhos,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Valença,Brazil,Rio de Janeiro,3445596,Valença,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Vacaria,Brazil,Rio Grande do Sul,3445630,Vacaria,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Uruguaiana,Brazil,Rio Grande do Sul,3445679,Uruguaiana,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Uruçuca,Brazil,Bahia,3445690,Uruçuca,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Uruaçu,Brazil,Goias,3445713,Uruaçu,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
União da Vitória,Brazil,Parana,3445746,União da Vitória,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Unaí,Brazil,Minas Gerais,3445764,Unaí,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Una,Brazil,Bahia,3445781,Una,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Umuarama,Brazil,Parana,3445782,Umuarama,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Umbaúba,Brazil,Sergipe,3445818,Umbaúba,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Uberlândia,Brazil,Minas Gerais,3445831,Uberlândia,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Uberaba,Brazil,Minas Gerais,3445839,Uberaba,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Ubatuba,Brazil,Sao Paulo,3445847,Ubatuba,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Ubatã,Brazil,Bahia,3445849,Ubatã,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Ubaitaba,Brazil,Bahia,3445853,Ubaitaba,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Ubá,Brazil,Minas Gerais,3445859,Ubá,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tupanciretã,Brazil,Rio Grande do Sul,3445939,Tupanciretã,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tupaciguara,Brazil,Minas Gerais,3445941,Tupaciguara,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tupã,Brazil,Sao Paulo,3445942,Tupã,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tucuruvi,Brazil,Sao Paulo,3445968,Tucuruvi,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tucano,Brazil,Bahia,3445983,Tucano,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tubarão,Brazil,Santa Catarina,3445993,Tubarão,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Três Rios,Brazil,Rio de Janeiro,3446065,Três Rios,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Três Pontas,Brazil,Minas Gerais,3446077,Três Pontas,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Três Passos,Brazil,Rio Grande do Sul,3446087,Três Passos,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Três Lagoas,Brazil,Mato Grosso do Sul,3446098,Três Lagoas,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Três de Maio,Brazil,Rio Grande do Sul,3446130,Três de Maio,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Três Coroas,Brazil,Rio Grande do Sul,3446137,Três Coroas,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Três Corações,Brazil,Minas Gerais,3446138,Três Corações,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tremembé,Brazil,Sao Paulo,3446194,Tremembé,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tramandaí,Brazil,Rio Grande do Sul,3446232,Tramandaí,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Torres,Brazil,Rio Grande do Sul,3446295,Torres,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Toledo,Brazil,Parana,3446370,Toledo,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tobias Barreto,Brazil,Sergipe,3446400,Tobias Barreto,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Timóteo,Brazil,Minas Gerais,3446445,Timóteo,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Timbó,Brazil,Santa Catarina,3446465,Timbó,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tijucas,Brazil,Santa Catarina,3446500,Tijucas,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tietê,Brazil,Sao Paulo,3446539,Tietê,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Teutônia,Brazil,Rio Grande do Sul,3446556,Teutônia,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Terra Preta,Brazil,Sao Paulo,3446582,Terra Preta,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Teresópolis,Brazil,Rio de Janeiro,3446606,Teresópolis,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Terenos,Brazil,Mato Grosso do Sul,3446619,Terenos,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Teófilo Otoni,Brazil,Minas Gerais,3446621,Teófilo Otoni,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Teodoro Sampaio,Brazil,Sao Paulo,3446625,Teodoro Sampaio,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Telêmaco Borba,Brazil,Parana,3446652,Telêmaco Borba,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Taubaté,Brazil,Sao Paulo,3446682,Taubaté,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tatuí,Brazil,Sao Paulo,3446692,Tatuí,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Taquarituba,Brazil,Sao Paulo,3446752,Taquarituba,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Taquaritinga,Brazil,Sao Paulo,3446753,Taquaritinga,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Taquari,Brazil,Rio Grande do Sul,3446783,Taquari,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Taquara,Brazil,Rio Grande do Sul,3446847,Taquara,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tapiramutá,Brazil,Bahia,3446866,Tapiramutá,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tapes,Brazil,Rio Grande do Sul,3446880,Tapes,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tanguá,Brazil,Rio de Janeiro,3446974,Tanguá,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tanabi,Brazil,Sao Paulo,3446979,Tanabi,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Tambaú,Brazil,Sao Paulo,3447005,Tambaú,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Taiobeiras,Brazil,Minas Gerais,3447059,Taiobeiras,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Taboão da Serra,Brazil,Sao Paulo,3447186,Taboão da Serra,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Suzano,Brazil,Sao Paulo,3447212,Suzano,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Sumidouro,Brazil,Rio de Janeiro,3447249,Sumidouro,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Sumaré,Brazil,Sao Paulo,3447259,Sumaré,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Sorocaba,Brazil,Sao Paulo,3447399,Sorocaba,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Soledade,Brazil,Rio Grande do Sul,3447423,Soledade,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Socorro,Brazil,Sao Paulo,3447437,Socorro,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Sobradinho,Brazil,Bahia,3447473,Sobradinho,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Simão Dias,Brazil,Sergipe,3447562,Simão Dias,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Silva Jardim,Brazil,Rio de Janeiro,3447591,Silva Jardim,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Sidrolândia,Brazil,Mato Grosso do Sul,3447597,Sidrolândia,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Sete Lagoas,Brazil,Minas Gerais,3447624,Sete Lagoas,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Sertãozinho,Brazil,Sao Paulo,3447651,Sertãozinho,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Serrinha,Brazil,Bahia,3447690,Serrinha,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Serra Negra,Brazil,Sao Paulo,3447718,Serra Negra,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Serrana,Brazil,Sao Paulo,3447720,Serrana,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Serra,Brazil,Espirito Santo,3447779,Serra,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Seropédica,Brazil,Rio de Janeiro,3447785,Seropédica,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Senhor do Bonfim,Brazil,Bahia,3447839,Senhor do Bonfim,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Senador Canedo,Brazil,Goias,3447854,Senador Canedo,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Seabra,Brazil,Bahia,3447928,Seabra,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Schroeder,Brazil,Santa Catarina,3447929,Schroeder,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Saubara,Brazil,Bahia,3447961,Saubara,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Sarzedo,Brazil,Minas Gerais,3447969,Sarzedo,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Sarandi,Brazil,Rio Grande do Sul,3447997,Sarandi,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Saquarema,Brazil,Rio de Janeiro,3448011,Saquarema,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Sapucaia do Sul,Brazil,Rio Grande do Sul,3448031,Sapucaia do Sul,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Sapucaia,Brazil,Rio de Janeiro,3448033,Sapucaia,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Sapiranga,Brazil,Rio Grande do Sul,3448063,Sapiranga,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Vicente,Brazil,Sao Paulo,3448136,São Vicente,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Sepé,Brazil,Rio Grande do Sul,3448207,São Sepé,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Sebastião do Passé,Brazil,Bahia,3448219,São Sebastião do Passé,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Sebastião do Paraíso,Brazil,Minas Gerais,3448221,São Sebastião do Paraíso,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Sebastião do Caí,Brazil,Rio Grande do Sul,3448227,São Sebastião do Caí,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Roque,Brazil,Sao Paulo,3448300,São Roque,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Pedro da Aldeia,Brazil,Rio de Janeiro,3448351,São Pedro da Aldeia,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Pedro,Brazil,Sao Paulo,3448403,São Pedro,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Paulo,Brazil,Sao Paulo,3448439,São Paulo,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Miguel do Iguaçu,Brazil,Parana,3448453,São Miguel do Iguaçu,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Miguel do Araguaia,Brazil,Goias,3448455,São Miguel do Araguaia,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Mateus do Sul,Brazil,Parana,3448502,São Mateus do Sul,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Mateus,Brazil,Espirito Santo,3448519,São Mateus,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Marcos,Brazil,Rio Grande do Sul,3448533,São Marcos,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Manuel,Brazil,Sao Paulo,3448545,São Manuel,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Luiz Gonzaga,Brazil,Rio Grande do Sul,3448552,São Luiz Gonzaga,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Luís de Montes Belos,Brazil,Goias,3448558,São Luís de Montes Belos,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Lourenço do Sul,Brazil,Rio Grande do Sul,3448596,São Lourenço do Sul,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Lourenço,Brazil,Minas Gerais,3448616,São Lourenço,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Leopoldo,Brazil,Rio Grande do Sul,3448622,São Leopoldo,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São José dos Pinhais,Brazil,Parana,3448632,São José dos Pinhais,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São José dos Campos,Brazil,Sao Paulo,3448636,São José dos Campos,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São José do Vale do Rio Preto,Brazil,Rio de Janeiro,3448638,São José do Vale do Rio Preto,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São José do Rio Preto,Brazil,Sao Paulo,3448639,São José do Rio Preto,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São José do Rio Pardo,Brazil,Sao Paulo,3448640,São José do Rio Pardo,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São José,Brazil,Santa Catarina,3448742,São José,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Joaquim da Barra,Brazil,Sao Paulo,3448825,São Joaquim da Barra,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Joaquim,Brazil,Santa Catarina,3448828,São Joaquim,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São João Nepomuceno,Brazil,Minas Gerais,3448846,São João Nepomuceno,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São João de Meriti,Brazil,Rio de Janeiro,3448877,São João de Meriti,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São João del Rei,Brazil,Minas Gerais,3448879,São João del Rei,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São João da Boa Vista,Brazil,Sao Paulo,3448902,São João da Boa Vista,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São João da Barra,Brazil,Rio de Janeiro,3448903,São João da Barra,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Jerônimo,Brazil,Rio Grande do Sul,3449045,São Jerônimo,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Gotardo,Brazil,Minas Gerais,3449053,São Gotardo,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Gonçalo do Sapucaí,Brazil,Minas Gerais,3449056,São Gonçalo do Sapucaí,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Gabriel,Brazil,Rio Grande do Sul,3449099,São Gabriel,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Gabriel da Palha,Brazil,Espirito Santo,3449102,São Gabriel da Palha,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Francisco do Sul,Brazil,Santa Catarina,3449112,São Francisco do Sul,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Francisco do Conde,Brazil,Bahia,3449116,São Francisco do Conde,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Francisco,Brazil,Minas Gerais,3449176,São Francisco,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Fidélis,Brazil,Rio de Janeiro,3449195,São Fidélis,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Cristóvão,Brazil,Sergipe,3449310,São Cristóvão,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Carlos,Brazil,Sao Paulo,3449319,São Carlos,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Caetano do Sul,Brazil,Sao Paulo,3449324,São Caetano do Sul,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Borja,Brazil,Rio Grande do Sul,3449340,São Borja,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Bernardo do Campo,Brazil,Sao Paulo,3449344,São Bernardo do Campo,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
São Bento do Sul,Brazil,Santa Catarina,3449350,São Bento do Sul,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Santos Dumont,Brazil,Minas Gerais,3449427,Santos Dumont,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Santos,Brazil,Sao Paulo,3449433,Santos,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Santo Estêvão,Brazil,Bahia,3449467,Santo Estêvão,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Santo Antônio do Monte,Brazil,Minas Gerais,3449500,Santo Antônio do Monte,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Santo Antônio do Leverger,Brazil,Mato Grosso,3449502,Santo Antônio do Leverger,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Santo Antônio do Amparo,Brazil,Minas Gerais,3449516,Santo Antônio do Amparo,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Santo Antônio de Posse,Brazil,Sao Paulo,3449518,Santo Antônio de Posse,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Santo Antônio de Pádua,Brazil,Rio de Janeiro,3449519,Santo Antônio de Pádua,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Santo Antônio de Jesus,Brazil,Bahia,3449521,Santo Antônio de Jesus,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Santo Antônio da Platina,Brazil,Parana,3449529,Santo Antônio da Platina,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Santo Ângelo,Brazil,Rio Grande do Sul,3449696,Santo Ângelo,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Santo André,Brazil,Sao Paulo,3449701,Santo André,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Santo Anastácio,Brazil,Sao Paulo,3449707,Santo Anastácio,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Santo Amaro da Imperatriz,Brazil,Santa Catarina,3449711,Santo Amaro da Imperatriz,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Santo Amaro,Brazil,Sao Paulo,3449715,Santo Amaro,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
Santiago,Brazil,Rio Grande do Sul,3449741,Santiago,Brazil,0,0,1000000,FALSE,Tropical,Americas,Enhanced Global Cities,Large
